competitor,product,brand,type,in_stock_flavours,flavours_in_stock,other_variants_in_stock,price_from,listings,example_listing,competitor_url,more_urls,closest_vos_product,closest_vos_score
vampirevape.co.uk,Double Drip Nic Salt Crystal 10Ml E-Liquid,double drip,nicsalt,1,mist,"strength: 10mg, 20mg",3.99,1,Double Drip Nic Salts Crystal Mist 10ml E-Liquid,https://www.vampirevape.co.uk/double-drip-nic-salts-crystal-mist-10ml-e-liquid,,,
vampirevape.co.uk,double drip nic salts berry blitz 10ml e-liquid,double drip,nicsalt,0,,"strength: 10mg, 20mg",3.99,1,Double Drip Nic Salts Berry Blitz 10ml E-Liquid,https://www.vampirevape.co.uk/double-drip-nic-salts-berry-blitz-10ml-e-liquid,,,
vampirevape.co.uk,vampire vape heisenberg nic salt bundle,vampire vape,nicsalt,0,,,10.0,1,Vampire Vape Heisenberg Nic Salt Bundle,https://www.vampirevape.co.uk/vampire-vape-heisenberg-nic-salt-bundle,,,
vampirevape.co.uk,10 x 30ml empty bottles,?,other,0,,,2.99,1,10 x 30ml Empty Bottles,https://www.vampirevape.co.uk/10-x-30ml-empty-bottles,,,
vampirevape.co.uk,aspire atlantis gt acrylic tube,aspire,other,0,,,3.99,1,Aspire Atlantis GT Acrylic Tube,https://www.vampirevape.co.uk/aspire-atlantis-gt-acrylic-tube,,pockex pyrex tube by aspire,0.23
vampirevape.co.uk,aspire breeze charging dock,aspire,other,0,,,12.99,1,Aspire Breeze Charging Dock,https://www.vampirevape.co.uk/aspire-breeze-charging-dock,,,
vampirevape.co.uk,aspire pockex aio - blue,aspire,other,0,,,16.49,1,Aspire PockeX AIO - Blue,https://www.vampirevape.co.uk/aspire-pockex-aio-blue,,pockex pyrex tube by aspire,0.25
vampirevape.co.uk,avomi cliq mini bundle,avomi,other,0,,,15.99,1,Avomi Cliq Mini Bundle ,https://www.vampirevape.co.uk/cliq-mini-bundle,,,
vampirevape.co.uk,avomi pro bundle,avomi,other,0,,,12.49,1,Avomi Pro Bundle,https://www.vampirevape.co.uk/avomi-pro-bundle,,,
vampirevape.co.uk,double drip 10k bundle,double drip,other,0,,,18.0,1,Double Drip 10K Bundle,https://www.vampirevape.co.uk/double-drip-10k-bundle,,,
vampirevape.co.uk,eleaf istick 10w,eleaf,other,0,,,19.99,1,Eleaf Istick 10w,https://www.vampirevape.co.uk/eleaf-istick-10w,,,
vampirevape.co.uk,eleaf istick 20w,eleaf,other,0,,,29.99,1,Eleaf iStick 20W,https://www.vampirevape.co.uk/eleaf-istick-20w,,,
vampirevape.co.uk,eleaf istick p100 510 adaptor,eleaf,other,0,,,3.99,1,Eleaf iStick P100 510 Adaptor,https://www.vampirevape.co.uk/eleaf-istick-p100-510-adaptor,,,
vampirevape.co.uk,oxva origin x rba - 1pk,oxva,other,0,,,6.99,1,OXVA Origin X RBA - 1PK,https://www.vampirevape.co.uk/oxva-origin-x-rba-1pk,,oxva origin x 510 adaptor,0.4
vampirevape.co.uk,perlz nicotine perlz - berry,perlz,other,3,berry moderate 30pk; berry strong 10pk; berry strong 30pk,,2.5,1,Perlz Nicotine Perlz - Berry,https://www.vampirevape.co.uk/perlz-nicotine-perlz-berry,,,
vampirevape.co.uk,perlz nicotine perlz - mint,perlz,other,4,mint moderate 10pk; mint moderate 30pk; mint strong 10pk; mint strong 30pk,,2.5,1,Perlz Nicotine Perlz - Mint,https://www.vampirevape.co.uk/perlz-nicotine-perlz-mint,,,
vampirevape.co.uk,base mix 50vg/50pg 500ml,vampire vape,other,0,,,7.0,1,Base Mix 50VG/50PG 500ml,https://www.vampirevape.co.uk/base-mix-50vg-50pg-500ml,,,
vampirevape.co.uk,base mix 70vg/30pg 500ml,vampire vape,other,0,,,7.0,1,Base Mix 70VG/30PG 500ml,https://www.vampirevape.co.uk/base-mix-70vg-30pg-500ml,,,
vampirevape.co.uk,pg (propylene glycol),vampire vape,other,0,,,4.0,1,PG (Propylene Glycol),https://www.vampirevape.co.uk/vv-pg-propylene-glycol,,,
vampirevape.co.uk,uwell caliburn koko prime panel - blue,vampire vape,other,0,,,2.99,1,Uwell Caliburn KoKo Prime Panel - Blue,https://www.vampirevape.co.uk/uwell-caliburn-koko-prime-panel-blue,,,
vampirevape.co.uk,uwell caliburn koko prime panel - green,vampire vape,other,0,,,2.99,1,Uwell Caliburn KoKo Prime Panel - Green,https://www.vampirevape.co.uk/uwell-caliburn-koko-prime-panel-green,,,
vampirevape.co.uk,uwell caliburn koko prime panel - pink,vampire vape,other,0,,,2.99,1,Uwell Caliburn KoKo Prime Panel - Pink,https://www.vampirevape.co.uk/uwell-caliburn-koko-prime-panel-pink,,,
vampirevape.co.uk,uwell caliburn koko prime panel - white,vampire vape,other,0,,,2.99,1,Uwell Caliburn KoKo Prime Panel - White,https://www.vampirevape.co.uk/uwell-caliburn-koko-prime-panel-white,,,
vampirevape.co.uk,uwell caliburn koko prime panel - yellow,vampire vape,other,0,,,2.99,1,Uwell Caliburn KoKo Prime Panel - Yellow,https://www.vampirevape.co.uk/uwell-caliburn-koko-prime-panel-yellow,,,
vampirevape.co.uk,vampire 10k bundle,vampire vape,other,0,,,15.99,1,Vampire 10K Bundle,https://www.vampirevape.co.uk/vampire-10k-bundle,,,
vampirevape.co.uk,vampire vape best sellers bundle,vampire vape,other,0,,,15.0,1,Vampire Vape Best Sellers Bundle,https://www.vampirevape.co.uk/vampire-vape-best-sellers-bundle,,,
vampirevape.co.uk,vg (vegetable glycerin),vampire vape,other,0,,,4.0,1,VG (Vegetable Glycerin),https://www.vampirevape.co.uk/vg-vegetable-glycerin,,,
vampirevape.co.uk,voopoo argus klyc replacement cap,voopoo,other,0,,,3.99,1,VooPoo Argus Klyc Replacement Cap,https://www.vampirevape.co.uk/voopoo-argus-klyc-replacement-cap,,,
vampirevape.co.uk,Refill Pods,?,pods,1,vapouriz vpod pro,"strength: 0mg, 12mg, 18mg, 3mg, 6mg",3.99,1,Vapouriz VPOD Pro Replacement Pods - 2PK,https://www.vampirevape.co.uk/vapouriz-vpod-pro-replacement-pods-2pk,,,
vampirevape.co.uk,aspire breeze 2 replacement pod - 1pk,aspire,pods,0,,,4.49,1,Aspire Breeze 2 Replacement Pod - 1PK,https://www.vampirevape.co.uk/aspire-breeze-2-replacement-pod-1pk,,,
vampirevape.co.uk,aspire favostix replacement pods - 3pk,aspire,pods,0,,,6.99,1,Aspire Favostix Replacement Pods - 3PK,https://www.vampirevape.co.uk/aspire-favostix-replacement-pods-3pk,,,
vampirevape.co.uk,aspire flexus aio empty replacement pod - 1pk,aspire,pods,0,,,3.29,1,Aspire Flexus AIO Empty Replacement Pod - 1PK,https://www.vampirevape.co.uk/aspire-flexus-aio-empty-replacement-pod-1pk,,aspire flexus blok replacement pods aspire vape pods,0.4
vampirevape.co.uk,aspire minican plus replacement pods - 2pk,aspire,pods,0,,,4.99,1,Aspire Minican Plus Replacement Pods - 2PK,https://www.vampirevape.co.uk/aspire-minican-plus-replacement-pods-2pk,,aspire minican 3 empty replacement pod,0.2
vampirevape.co.uk,aspire minican replacement pods - 2pk,aspire,pods,0,,,3.99,1,Aspire Minican Replacement Pods - 2PK,https://www.vampirevape.co.uk/aspire-minican-replacement-pods-2pk,,aspire minican 3 empty replacement pod,0.3
vampirevape.co.uk,aspire nautilus prime replacement pod - 1pk,aspire,pods,0,,,1.99,1,Aspire Nautilus Prime Replacement Pod - 1PK,https://www.vampirevape.co.uk/aspire-nautilus-prime-replacement-pod-1pk,,,
vampirevape.co.uk,aspire nexi prefilled pods - 20mg - 3pk,aspire,pods,1,caramel tobacco,,5.99,1,Aspire Nexi Prefilled Pods - 20mg - 3PK,https://www.vampirevape.co.uk/aspire-nexi-prefilled-pods-20mg-3pk,,,
vampirevape.co.uk,aspire tsx replacement pods - 2pk,aspire,pods,0,,,4.99,1,Aspire TSX Replacement Pods - 2PK,https://www.vampirevape.co.uk/aspire-tsx-replacement-pods-2pk,,aspire cyber s/x tsx replacement pods pack of 2,0.3
vampirevape.co.uk,aspire veynom air replacement pods - 2pk,aspire,pods,0,,,2.49,1,Aspire Veynom Air Replacement Pods - 2PK,https://www.vampirevape.co.uk/aspire-veynom-air-replacement-pod-2pk,,,
vampirevape.co.uk,aspire veynom empty replacement pod - 1pk,aspire,pods,0,,,2.69,1,Aspire Veynom Empty Replacement Pod - 1PK,https://www.vampirevape.co.uk/aspire-veynom-empty-replacement-pod-1pk,,,
vampirevape.co.uk,asvape micro replacement pods - 3pk,asvape,pods,0,,,6.99,1,ASVape Micro Replacement Pods - 3PK,https://www.vampirevape.co.uk/asvape-micro-replacement-pods-3pk,,,
vampirevape.co.uk,avomi fliq prefilled pods - 20mg - 2pk,avomi,pods,19,banana sorbet; blue raspberry lemonade; blueberry fusion; blueberry sour raspberry; cherry ice; citrus fusion; cuban tobacco; fizzy cherry; lemon lime; lemon lime cola; lemon tangerine ice; menthol; menthol tobacco; red apple ice; soft mint; strawberry ice; strawberry raspberry cherry ice; tropical punch; watermelon ice,,4.95,1,Avomi FLIQ Prefilled Pods - 20mg - 2PK,https://www.vampirevape.co.uk/avomi-fliq-prefilled-pods-20mg-2pk,,,
vampirevape.co.uk,avomi pro prefilled pods - 2pk,avomi,pods,12,blueberry; blueberry sour raspberry; fizzy cherry; golden tobacco; lemon lime; mint ice; pineapple ice; raspberry blackcurrant; spearmint; strawberry ice; triple mango; watermelon ice,,5.99,1,Avomi Pro Prefilled Pods - 2PK,https://www.vampirevape.co.uk/avomi-pro-prefilled-pods-2pk,,,
vampirevape.co.uk,dojo blast 10k fresh prefilled pod,dojo,pods,4,blackcurrant gb; blue raspberry gb; fresh mint; matcha strawberry,,5.99,1,DOJO Blast 10K Fresh Prefilled Pod,https://www.vampirevape.co.uk/dojo-blast-10k-fresh-prefilled-pod,,,
vampirevape.co.uk,dojo blast 10k prefilled vape pod - 10mg,dojo,pods,4,blueberry sour raspberry; fizzy cherry; juicy peach; lemon lime,,5.99,1,Dojo Blast 10k Prefilled Vape Pod - 10MG,https://www.vampirevape.co.uk/dojo-blast-10k-prefilled-vape-pod-10mg,,,
vampirevape.co.uk,dovpo ayce zytek 2.0 replacement pods - 3pk,dovpo,pods,0,,,7.99,1,Dovpo Ayce Zytek 2.0 Replacement Pods - 3PK,https://www.vampirevape.co.uk/dovpo-ayce-zytek-2-0-replacement-pods-3pk,,,
vampirevape.co.uk,elfbar plus 12 prefilled pod + refill,elf bar,pods,15,banana ice; blue raspberry lemonade; blueberry; blueberry sour raspberry; cherry; cola; grape; kiwi passion fruit guava; mango; peach ice; pink lemonade; spearmint; strawberry ice; strawberry raspberry cherry ice; watermelon,,5.99,1,ELFBAR Plus 12 Prefilled Pod + Refill,https://www.vampirevape.co.uk/elfbar-plus-12-prefilled-pod-refill,,elf bar plus 50 prefilled pods,0.2
vampirevape.co.uk,freemax maxpod replacement pod - 1.0 ohm - 1pk,freemax,pods,0,,,0.99,1,Freemax MaxPod Replacement Pod - 1.0 ohm - 1PK,https://www.vampirevape.co.uk/freemax-maxpod-replacement-pod-1-0-ohm-1pk,,,
vampirevape.co.uk,freemax maxpod replacement pod - 1.5 ohm - 1pk,freemax,pods,0,,,0.99,1,Freemax MaxPod Replacement Pod - 1.5 ohm - 1PK,https://www.vampirevape.co.uk/freemax-maxpod-replacement-pod-1-5-ohm-1pk,,,
vampirevape.co.uk,geek vape aegis boost 2 replacement pod - 1pk,geekvape,pods,0,,,4.99,1,Geek Vape Aegis Boost 2 Replacement Pod - 1PK,https://www.vampirevape.co.uk/geek-vape-aegis-boost-2-replacement-pod-1pk,,geekvape aegis boost pro 6ml replacement pods,0.3
vampirevape.co.uk,geek vape e100 pods - gold - 2ml - 2pk,geekvape,pods,0,,,4.99,1,Geek Vape E100 Pods - Gold - 2ml - 2PK,https://www.vampirevape.co.uk/geek-vape-e100-pods-gold-2ml-2pk,,,
vampirevape.co.uk,geek vape frenzy replacement pod - 1pk,geekvape,pods,0,,,5.59,1,Geek Vape Frenzy Replacement Pod - 1PK,https://www.vampirevape.co.uk/geek-vape-frenzy-replacement-pod-1pk,,,
vampirevape.co.uk,geek vape h45 replacement pods - 2pk,geekvape,pods,0,,,7.99,1,Geek Vape H45 Replacement Pods - 2PK,https://www.vampirevape.co.uk/geek-vape-h45-replacement-pods-2pk,,geekvape h45 (hero 2) replacement pod,0.2
vampirevape.co.uk,geek vape obelisk 60 replacement pod - 1pk,geekvape,pods,0,,,6.79,1,Geek Vape Obelisk 60 Replacement Pod - 1PK,https://www.vampirevape.co.uk/geek-vape-obelisk-60-replacement-pod-1pk,,geekvape obelisk 65 replacement pods pack of 1,0.2
vampirevape.co.uk,geek vape s replacement pods - 0.8ohm - 2pk,geekvape,pods,0,,,3.99,1,Geek Vape S Replacement Pods - 0.8ohm - 2PK,https://www.vampirevape.co.uk/geek-vape-s-replacement-pods-0-8ohm-2pk,,,
vampirevape.co.uk,geek vape s replacement pods - 1.2ohm - 2pk,geekvape,pods,0,,,3.99,1,Geek Vape S Replacement Pods - 1.2ohm - 2PK,https://www.vampirevape.co.uk/geek-vape-s-replacement-pods-1-2ohm-2pk,,,
vampirevape.co.uk,gold bar reload refill prefilled pods - 2pk,gold bar,pods,11,blue raspberry; bora bora; ice pop; mint; oasis; sour apple; strawberry kiwi watermelon; tobacco; triple berry; vanilla cream tobacco; virginia tobacco,,2.49,1,Gold Bar Reload Refill Prefilled Pods - 2PK,https://www.vampirevape.co.uk/gold-bar-reload-refill-prefilled-pods-2pk,,,
vampirevape.co.uk,innokin eq fltr replacement pod - 1pk,innokin,pods,0,,,2.89,1,Innokin EQ FLTR Replacement Pod - 1PK,https://www.vampirevape.co.uk/innokin-eq-fltr-replacement-pod-1pk,,,
vampirevape.co.uk,innokin foretex replacement pods - 3pk,innokin,pods,0,,,5.49,1,Innokin Foretex Replacement Pods - 3PK,https://www.vampirevape.co.uk/innokin-foretex-replacement-pods-3pk,,,
vampirevape.co.uk,innokin mvp replacement pods - 3pk,innokin,pods,0,,,4.49,1,Innokin MVP Replacement Pods - 3PK,https://www.vampirevape.co.uk/innokin-mvp-replacement-pods-3pk,,innokin mvp replacement pods: the reliable workhorse for mtl vapers,0.52
vampirevape.co.uk,innokin plexus replacement pods - 2pk,innokin,pods,0,,,4.99,1,Innokin Plexus Replacement Pods - 2PK,https://www.vampirevape.co.uk/innokin-plexus-replacement-pods-2pk,,,
vampirevape.co.uk,joyetech evio grip replacement pods - 2pk,joyetech,pods,0,,,3.49,1,Joyetech EVIO GRIP Replacement Pods - 2PK,https://www.vampirevape.co.uk/joyetech-evio-grip-replacement-pods-2pk,,,
vampirevape.co.uk,joyetech exceed edge replacement pods - 5pk,joyetech,pods,0,,,7.99,1,Joyetech Exceed Edge Replacement Pods - 5PK,https://www.vampirevape.co.uk/joyetech-exceed-edge-replacement-pods-5pk,,,
vampirevape.co.uk,lost vape kata replacement pods - 2pk,lost vape,pods,0,,,7.6,1,Lost Vape Kata Replacement Pods - 2PK,https://www.vampirevape.co.uk/lost-vape-kata-replacement-pods-2pk,,,
vampirevape.co.uk,lost vape ub aio replacement pod - 1pk,lost vape,pods,0,,,3.49,1,Lost Vape UB AIO Replacement Pod - 1PK,https://www.vampirevape.co.uk/lost-vape-ub-aio-replacement-pod-1pk,,,
vampirevape.co.uk,oxva nexlim v2 replacement pods - 3pk,oxva,pods,0,,,7.49,1,OXVA Nexlim V2 Replacement Pods - 3PK,https://www.vampirevape.co.uk/oxva-nexlim-v2-replacement-pods-3pk,,oxva xlim v2 pods – leak-resistant side-fill,0.4
vampirevape.co.uk,oxva origin se replacement pods - 2pk,oxva,pods,0,,,2.69,1,OXVA Origin SE Replacement Pods - 2PK,https://www.vampirevape.co.uk/oxva-origin-se-replacement-pods-2pk,,oxva origin x replacement xl pods,0.4
vampirevape.co.uk,oxva unione replacement pod - 1pk,oxva,pods,0,,,3.49,1,OXVA UNIONE Replacement Pod - 1PK,https://www.vampirevape.co.uk/oxva-unione-replacement-pod-1pk,,,
vampirevape.co.uk,oxva vprime 2 replacement pods - 2pk,oxva,pods,0,,,7.99,1,OXVA VPrime 2 Replacement Pods - 2PK,https://www.vampirevape.co.uk/oxva-vprime-2-replacement-pods-2pk,,oxva vprime replacement pods pack of 2,0.3
vampirevape.co.uk,oxva xlim top-fill ss replacement pods - 3pk,oxva,pods,0,,,6.49,1,OXVA Xlim Top-Fill SS Replacement Pods - 3PK,https://www.vampirevape.co.uk/oxva-xlim-top-fill-ss-replacement-pods-3pk,,Oxva Xlim Cartridges,0.55
vampirevape.co.uk,smok fetch mini replacement pods - 2pk,smok,pods,0,,,2.49,1,Smok Fetch Mini Replacement Pods - 2PK,https://www.vampirevape.co.uk/smok-fetch-mini-replacement-pods-2pk,,Refill Pods,0.45
vampirevape.co.uk,smok fetch pro replacement pods - rgc - 3pk,smok,pods,0,,,3.59,1,Smok Fetch Pro Replacement Pods - RGC - 3PK,https://www.vampirevape.co.uk/smok-fetch-pro-replacement-pods-rgc-3pk,,smok fetch pro rpm replacement pods,0.57
vampirevape.co.uk,smok g-priv pod - rpm 2 - 3 pk,smok,pods,0,,,3.59,1,Smok G-Priv Pod - RPM 2 - 3 PK,https://www.vampirevape.co.uk/smok-g-priv-pod-rpm-2-3-pk,,smok rpm 2 replacement pods pack of 3,0.4
vampirevape.co.uk,smok ipx 80 replacement pods - 3pk,smok,pods,0,,resistance: rpm 2,3.49,1,Smok IPX 80 Replacement Pods - 3PK,https://www.vampirevape.co.uk/smok-ipx-80-replacement-pods-3pk,,smok rpm80 5ml pod & 2ml rgc replacement pods,0.4
vampirevape.co.uk,smok mavic pro rf replacement pods - 3pk,smok,pods,0,,,5.89,1,Smok Mavic Pro RF Replacement Pods - 3PK,https://www.vampirevape.co.uk/smok-mavic-pro-rf-replacement-pod-3pk,,Refill Pods,0.45
vampirevape.co.uk,smok nord 6 replacement pods - 2pk,smok,pods,0,,,3.22,1,Smok Nord 6 Replacement Pods - 2PK,https://www.vampirevape.co.uk/smok-nord-6-replacement-pods-2pk,,Smok Nord Refill Pods,0.3
vampirevape.co.uk,smok novo m replacement pods - 3pk,smok,pods,0,,,6.99,1,Smok Novo M Replacement Pods - 3PK,https://www.vampirevape.co.uk/smok-novo-m-replacement-pods-3pk,,smok novo x replacement pods pack of 3,0.45
vampirevape.co.uk,smok pozz pro replacement pods - 3pk,smok,pods,0,,,2.99,1,Smok POZZ Pro Replacement Pods - 3PK,https://www.vampirevape.co.uk/smok-pozz-pro-replacement-pods-3pk,,Refill Pods,0.45
vampirevape.co.uk,smok rpm 85 & rpm 100 empty pods - rpm2 - 2ml - 3pk,smok,pods,0,,,6.99,1,Smok RPM 85 & RPM 100 Empty Pods - RPM2 - 2ml - 3PK,https://www.vampirevape.co.uk/smok-rpm-85-rpm-100-empty-pods-rpm2-2ml-3pk,,smok rpm 2 replacement pods pack of 3,0.3
vampirevape.co.uk,smok rpm c replacement pods - 3pk,smok,pods,0,,,5.99,1,Smok RPM C Replacement Pods - 3PK,https://www.vampirevape.co.uk/smok-rpm-c-replacement-pods-3pk,,smok rpm 2 replacement pods pack of 3,0.3
vampirevape.co.uk,smok solus 2 replacement pods - 3pk,smok,pods,0,,,6.49,1,Smok Solus 2 Replacement Pods - 3PK,https://www.vampirevape.co.uk/smok-solus-2-replacement-pods-3pk,,smok nord 2 replacement pods,0.4
vampirevape.co.uk,uwell caliburn & ironfist l empty replacement pods - 2pk,uwell,pods,0,,,2.99,1,Uwell Caliburn & Ironfist L Empty Replacement Pods - 2PK,https://www.vampirevape.co.uk/uwell-caliburn-ironfist-l-empty-replacement-pods-2pk,,uwell caliburn g replacement pods,0.3
vampirevape.co.uk,uwell crown d replacement pods - 2pk,uwell,pods,0,,,4.49,1,Uwell Crown D Replacement Pods - 2PK,https://www.vampirevape.co.uk/uwell-crown-d-replacement-pods-2pk,,uwell crown replacement pods,0.45
vampirevape.co.uk,uwell viscore neo 6k prefilled pods - 2pk,uwell,pods,15,blue sour blackcurrant; blue sour lemonade; blue sour peach; blueberry sour raspberry; cherry blast; fresh mint; fruit mix; lemon lime; milky strawberry; mr blue; orange bru; pineapple ice; sakura grape; strawberry kiwi; watermelon ice,,4.29,1,Uwell Viscore Neo 6K Prefilled Pods - 2PK,https://www.vampirevape.co.uk/uwell-viscore-neo-6k-prefilled-pods-2pk,,Refill Pods,0.45
vampirevape.co.uk,vaporesso armour g series empty replacement pods - 2pk,vaporesso,pods,0,,,6.49,1,Vaporesso Armour G Series Empty Replacement Pods - 2PK,https://www.vampirevape.co.uk/vaporesso-armour-g-series-empty-replacement-pods-2pk,,vaporesso armour g / gs replacement pods pack of 2,0.4
vampirevape.co.uk,vaporesso xiron replacement pod - 2ml,vaporesso,pods,0,,,3.49,1,Vaporesso XIRON Replacement Pod - 2ml,https://www.vampirevape.co.uk/vaporesso-xiron-replacement-pod-2ml,,,
vampirevape.co.uk,Voopoo Tpp Pod,voopoo,pods,0,,colour: gunmetal,3.49,1,Voopoo TPP Pod - Gunmetal - 2PK,https://www.vampirevape.co.uk/voopoo-tpp-pod-gunmetal-2pk,,,
vampirevape.co.uk,voopoo doric galaxy replacement pods - 2pk,voopoo,pods,0,,resistance: 0.7ohm,4.89,1,VooPoo Doric Galaxy Replacement Pods - 2PK,https://www.vampirevape.co.uk/voopoo-doric-galaxy-replacement-pods-2pk,,,
vampirevape.co.uk,voopoo finic fish pod - 1.6ohm - 4pk,voopoo,pods,0,,,3.99,1,Voopoo Finic Fish Pod - 1.6Ohm - 4PK,https://www.vampirevape.co.uk/voopoo-finic-fish-pod-1-6ohm-4pk,,,
vampirevape.co.uk,voopoo tpp pod - silver - 2pk,voopoo,pods,0,,,4.19,1,Voopoo TPP Pod - Silver - 2PK,https://www.vampirevape.co.uk/voopoo-tpp-pod-silver-2pk,,,
vampirevape.co.uk,voopoo vinci s replacement pods - 2pk,voopoo,pods,0,,,5.95,1,VooPoo Vinci S Replacement Pods - 2PK,https://www.vampirevape.co.uk/voopoo-vinci-s-replacement-pods-2pk,,voopoo vinci replacement pods pack of 3,0.45
vampirevape.co.uk,voopoo vmate top fill replacement pods - 2pk,voopoo,pods,0,,,4.89,1,VooPoo Vmate Top Fill Replacement Pods - 2PK,https://www.vampirevape.co.uk/voopoo-vmate-top-fill-replacement-pod-2pk,,voopoo vthru and vmate replacement pods,0.35
vampirevape.co.uk,voopoo vmate v2 replacement pods - 2pk,voopoo,pods,0,,,4.89,1,VooPoo Vmate V2 Replacement Pods - 2PK,https://www.vampirevape.co.uk/voopoo-vmate-v2-replacement-pods-2pk,,voopoo vinci v2 refillable pods pack of 3,0.4
vampirevape.co.uk,wismec r80 cartridge - 1pk,wismec,pods,0,,,3.99,1,Wismec R80 Cartridge - 1PK,https://www.vampirevape.co.uk/wismec-r80-cartridge-1pk,,,
vampirevape.co.uk,Clew Pouches,clew,pouch,5,blueberry; coffee; cool mint; menthol; watermelon,"strength: 10mg, 15mg, 20mg, 5mg",3.95,5,Clew Nicotine Pouches - Blueberry - 20PK,https://www.vampirevape.co.uk/clew-nicotine-pouches-blueberry-20pk,https://www.vampirevape.co.uk/clew-nicotine-pouches-coffee-20pk https://www.vampirevape.co.uk/clew-nicotine-pouches-cool-mint-20pk https://www.vampirevape.co.uk/clew-nicotine-pouches-menthol-20pk,,
vampirevape.co.uk,clew nicotine pouches - wintergreen - 20pk,clew,pouch,0,,"strength: 15mg, 20mg, 5mg",3.95,1,Clew Nicotine Pouches - Wintergreen - 20PK,https://www.vampirevape.co.uk/clew-nicotine-pouches-wintergreen-20pk,,,
vampirevape.co.uk,Edge Pouches,edge,pouch,5,mango; mint; spearmint; strawberry; watermelon,"strength: 12mg, 3mg, 6mg, 9mg",4.95,5,Edge Nicotine Pouches - Mango - 20PK,https://www.vampirevape.co.uk/edge-nicotine-pouches-mango-20pk,https://www.vampirevape.co.uk/edge-nicotine-pouches-mint-20pk https://www.vampirevape.co.uk/edge-nicotine-pouches-spearmint-20pk https://www.vampirevape.co.uk/edge-nicotine-pouches-strawberry-20pk,,
vampirevape.co.uk,Helwit Pouches,helwit,pouch,10,banana; blueberry; cherry; cola; menthol; mocha; orange; strawberry; violet; watermelon,"strength: 15mg, 7mg, 9mg",3.95,10,Helwit Nicotine Pouches - Banana - 20PK,https://www.vampirevape.co.uk/helwit-nic-pouch-banana-20pk,https://www.vampirevape.co.uk/helwit-nic-pouch-blueberry-20pk https://www.vampirevape.co.uk/helwit-nic-pouch-cherry-20pk https://www.vampirevape.co.uk/helwit-nic-pouch-cola-20pk,,
vampirevape.co.uk,helwit nicotine pouches - salmiak - 20pk,helwit,pouch,0,,strength: 7mg,3.95,1,Helwit Nicotine Pouches - Salmiak - 20PK,https://www.vampirevape.co.uk/helwit-nic-pouch-salmiak-20pk,,,
vampirevape.co.uk,Killa Pouches 16Mg,killa,pouch,4,bubblegum; grape ice; mango ice; strawberry lychee,,3.99,4,Killa Nicotine Pouches - Bubblegum - 16mg,https://www.vampirevape.co.uk/killa-nic-pouches-bubblegum-16mg,https://www.vampirevape.co.uk/killa-nic-pouches-grape-ice-16mg https://www.vampirevape.co.uk/killa-nic-pouches-mango-ice-16mg https://www.vampirevape.co.uk/killa-nic-pouches-strawberry-lychee-16mg,,
vampirevape.co.uk,Killa Pouches Cold X Extra Strong 16Mg,killa,pouch,1,mint,,3.99,1,Killa Nicotine Pouches - Cold X Mint Extra Strong - 16mg,https://www.vampirevape.co.uk/killa-nic-pouches-cold-x-mint-extra-strong-16mg,,,
vampirevape.co.uk,Killa Pouches Extra Strong 16Mg,killa,pouch,8,apple; blueberry; cola; cold mint; melon; pineapple; spearmint; watermelon,,3.99,8,Killa Nicotine Pouch - Cold Mint Extra Strong - 16mg,https://www.vampirevape.co.uk/killa-nicotine-pouch-cold-mint-extra-strong-16mg,https://www.vampirevape.co.uk/killa-nic-pouches-cola-extra-strong-16mg https://www.vampirevape.co.uk/killa-nic-pouches-blueberry-extra-strong-16mg https://www.vampirevape.co.uk/killa-nic-pouches-melon-extra-strong-16mg,,
vampirevape.co.uk,Nordic Spirit Pouches Strong,nordic spirit,pouch,1,icy peppermint extra,strength: 11mg,6.5,1,Nordic Spirit Nicotine Pouches - Icy Peppermint Extra Strong - 20PK,https://www.vampirevape.co.uk/nordic-spirit-nicotine-pouches-icy-peppermint-extra-strong-20pk,,,
vampirevape.co.uk,Velo Pouches Mini,velo,pouch,1,purple grape,strength: 4mg,6.49,1,Velo Nicotine Pouches Mini - Purple Grape - 20PK,https://www.vampirevape.co.uk/velo-nicotine-pouches-mini-purple-grape-20pk,,,
vampirevape.co.uk,Xqs Pouches,xqs,pouch,4,arctic freeze; black cherry; citrus cooling; strawberry kiwi,"strength: 11.2mg, 8mg",4.99,4,XQS Nicotine Pouches - Arctic Freeze - 20PK,https://www.vampirevape.co.uk/xqs-nicotine-pouches-arctic-freeze-20pk,https://www.vampirevape.co.uk/xqs-nicotine-pouches-black-cherry-20pk https://www.vampirevape.co.uk/xqs-nicotine-pouches-citrus-cooling-20pk https://www.vampirevape.co.uk/xqs-nicotine-pouches-strawberry-kiwi-20pk,,
vampirevape.co.uk,Xqs Pouches Berrynana,xqs,pouch,1,twist,strength: 8mg,4.99,1,XQS Nicotine Pouches - Berrynana Twist - 20PK,https://www.vampirevape.co.uk/xqs-nicotine-pouches-berrynana-twist-20pk,,,
