competitor,competitor_product,vos_product,vos_url,score,confidence,competitor_url
vampirevape.co.uk,oxva xlim top-fill ss replacement pods - 3pk,oxva xlim stainless steel (ss) replacement pods (3-pack),https://vapeonlinestore.co.uk/products/oxva-xlim-stainless-steel-replacement-pods,1.0,reviewed,https://www.vampirevape.co.uk/oxva-xlim-top-fill-ss-replacement-pods-3pk
vampirevape.co.uk,freemax rexa lite vape pod kit,freemax rexa lite vape pod kit,https://vapeonlinestore.co.uk/products/freemax-rexa-lite-vape-pod-kit,1.0,high,https://www.vampirevape.co.uk/freemax-rexa-lite-vape-pod-kit
vampirevape.co.uk,freemax rexa nano vape pod kit,freemax rexa nano vape pod kit,https://vapeonlinestore.co.uk/products/freemax-rexa-nano-vape-pod-kit,1.0,high,https://www.vampirevape.co.uk/freemax-rexa-nano-vape-pod-kit
vampirevape.co.uk,freemax rexa pro vape pod kit,freemax rexa pro vape pod kit,https://vapeonlinestore.co.uk/products/freemax-rexa-pro-vape-pod-kit,1.0,high,https://www.vampirevape.co.uk/freemax-rexa-pro-vape-pod-kit
vampirevape.co.uk,freemax rexa s vape pod kit,freemax rexa s vape pod kit,https://vapeonlinestore.co.uk/products/freemax-rexa-s,1.0,high,https://www.vampirevape.co.uk/freemax-rexa-s-vape-pod-kit
vampirevape.co.uk,freemax rexa smart vape pod kit,freemax rexa smart vape pod kit,https://vapeonlinestore.co.uk/products/freemax-rexa-smart-vape-pod-kit,1.0,high,https://www.vampirevape.co.uk/freemax-rexa-smart-vape-pod-kit
vampirevape.co.uk,freemax rexa sq vape pod kit,freemax rexa sq vape pod kit,https://vapeonlinestore.co.uk/products/freemax-rexa-sq-vape-pod-kit,1.0,high,https://www.vampirevape.co.uk/freemax-rexa-sq-vape-pod-kit
vampirevape.co.uk,pixl duo 12 prefilled pods,pixl duo 12 replacement pods,https://vapeonlinestore.co.uk/products/pixl-duo-12-replacement-pods,1.0,high,https://www.vampirevape.co.uk/pixl-duo-12-prefilled-replacement-pods-2pk
vampirevape.co.uk,pixl 8000 prefilled pods - 1pk,pixl 8000 prefilled pods pack of 1,https://vapeonlinestore.co.uk/products/pixl-8000-prefilled-pods,1.0,high,https://www.vampirevape.co.uk/pixl-8000-prefilled-replacement-pods-1pk
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,1.0,high,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit
vampirevape.co.uk,voopoo vinci e replacement pods - 2pk,voopoo vinci replacement pods pack of 3,https://vapeonlinestore.co.uk/products/voopoo-vinci-replacement-pods,1.0,high,https://www.vampirevape.co.uk/voopoo-vinci-replacement-pods-2pk
vampirevape.co.uk,Fumi Pouches,fumi nicotine pouches,https://vapeonlinestore.co.uk/products/fumi-nicotine-pouches,1.0,high,https://www.vampirevape.co.uk/fumi-nicotine-pouches-fiery-mango-20pk
vampirevape.co.uk,geek vape aegis legend 5 vape kit,geekvape aegis legend 5 vape kit,https://vapeonlinestore.co.uk/products/geekvape-aegis-legend-5-vape-kit,1.0,high,https://www.vampirevape.co.uk/geek-vape-aegis-legend-5-vape-kit
vampirevape.co.uk,geek vape aegis legend 5 vape mod,geekvape aegis legend 5 vape kit,https://vapeonlinestore.co.uk/products/geekvape-aegis-legend-5-vape-kit,1.0,high,https://www.vampirevape.co.uk/geek-vape-aegis-legend-5-vape-mod
vampirevape.co.uk,smok arco e1 vape pod kit,smok arco e1 pod kit,https://vapeonlinestore.co.uk/products/smok-arco-e1-pod-kit,1.0,high,https://www.vampirevape.co.uk/smok-arco-e1-pod-kit
vampirevape.co.uk,elfbar plus50 prefilled pods 1pk,elf bar plus 50 prefilled pods,https://vapeonlinestore.co.uk/products/elf-bar-plus-50-pods,1.0,high,https://www.vampirevape.co.uk/elfbar-plus50-prefilled-pods-1pk
vampirevape.co.uk,innokin coolfire p60 vape pod kit,innokin coolfire p60 pod kit,https://vapeonlinestore.co.uk/products/innokin-coolfire-p60,1.0,high,https://www.vampirevape.co.uk/innokin-coolfire-p60-vape-pod-kit
vampirevape.co.uk,innokin coolfire p60 replacement pods - 2pk,innokin coolfire p60 replacement pods,https://vapeonlinestore.co.uk/products/innokin-coolfire-p60-replacement-pod,1.0,high,https://www.vampirevape.co.uk/innokin-coolfire-p60-replacement-pods-2pk
vampirevape.co.uk,oxva nexlim go vape pod kit,oxva nexlim go pod vape kit,https://vapeonlinestore.co.uk/products/oxva-nexlim-go-kit,1.0,high,https://www.vampirevape.co.uk/oxva-nexlim-go-vape-pod-kit
vampirevape.co.uk,voopoo argus matrix vape pod kit,voopoo argus matrix pod kit,https://vapeonlinestore.co.uk/products/voopoo-argus-matrix-pod-kit,1.0,high,https://www.vampirevape.co.uk/voopoo-argus-matrix-pod-kit
vampirevape.co.uk,oxva slimstick prefilled vape kit,oxva slimstick prefilled pod kit,https://vapeonlinestore.co.uk/products/oxva-slimstick-prefilled-pod-kit,1.0,high,https://www.vampirevape.co.uk/oxva-slimstick-prefilled-vape-kit
vampirevape.co.uk,oxva slimstick prefilled pods - 2pk,oxva slimstick prefilled pods,https://vapeonlinestore.co.uk/products/oxva-slimstick-prefilled-pods,1.0,high,https://www.vampirevape.co.uk/oxva-slimstick-prefilled-pods-2pk
vampirevape.co.uk,geek vape wenax q 2 vape pod kit,geekvape wenax q2 pod vape kit,https://vapeonlinestore.co.uk/products/geekvape-wenax-q2,1.0,high,https://www.vampirevape.co.uk/geek-vape-wenax-q-2-pod-kit
vampirevape.co.uk,double drip 10k prefilled vape kit,double drip 10k prefilled pod kit,https://vapeonlinestore.co.uk/products/double-drip-10k,1.0,high,https://www.vampirevape.co.uk/double-drip-10k-prefilled-pod-kit
vampirevape.co.uk,double drip 10k prefilled pod - 1pk,double drip 10k refill pod,https://vapeonlinestore.co.uk/products/double-drip-10k-refill-pod,1.0,high,https://www.vampirevape.co.uk/double-drip-10k-replacement-prefilled-pod-1pk
vampirevape.co.uk,lost vape ursa epoch pro vape pod kit,lost vape ursa epoch pro vape pod kit,https://vapeonlinestore.co.uk/products/lost-vape-ursa-epoch-pro-vape-kit,1.0,high,https://www.vampirevape.co.uk/lost-vape-ursa-epoch-pro-vape-pod-kit
vampirevape.co.uk,lost vape ursa v3 replacement pods - 3pk,lost vape ursa v3 replacement pods pack of 3,https://vapeonlinestore.co.uk/products/lost-vape-ursa-v3-replacement-pods,1.0,high,https://www.vampirevape.co.uk/lost-vape-ursa-v3-replacement-pods-3pk
vampirevape.co.uk,aspire zelos m80 vape kit,aspire zelos m80 vape kit,https://vapeonlinestore.co.uk/products/aspire-zelos-m80-vape-kit,1.0,high,https://www.vampirevape.co.uk/aspire-zelos-m80-vape-kit
vampirevape.co.uk,aspire zelos m80 vape mod,aspire zelos m80 vape mod,https://vapeonlinestore.co.uk/products/aspire-zelos-m80-vape-mod,1.0,high,https://www.vampirevape.co.uk/aspire-zelos-m80-vape-mod
vampirevape.co.uk,aspire nautilus 3sr vape tank,aspire nautilus 3sr replacement tank,https://vapeonlinestore.co.uk/products/aspire-nautilus-3sr-tank,1.0,high,https://www.vampirevape.co.uk/aspire-nautilus-3sr-vape-tank
vampirevape.co.uk,elfbar af5500 prefilled vape kit,Elf Bar Af5500 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/elf-bar-af5000-disposable-vape-kit,1.0,high,https://www.vampirevape.co.uk/elfbar-af5500-prefilled-vape-kit
vampirevape.co.uk,vaporesso gtx one pro vape mod,vaporesso gtx one pro vape mod,https://vapeonlinestore.co.uk/products/vaporesso-gtx-one-pro-mod,1.0,high,https://www.vampirevape.co.uk/vaporesso-gtx-one-pro-vape-mod
vampirevape.co.uk,lost vape galaxy t360 vape pod kit,lost vape galaxy t360 pod vape kit,https://vapeonlinestore.co.uk/products/lost-vape-galaxy-t360-pod-vape-kit,1.0,high,https://www.vampirevape.co.uk/lost-vape-galaxy-t360-vape-pod-kit
vampirevape.co.uk,oxva xlim go 2 vape pod kit,oxva xlim go 2 pod vape kit,https://vapeonlinestore.co.uk/products/oxva-xlim-go-2,1.0,high,https://www.vampirevape.co.uk/oxva-xlim-go-2-vape-pod-kit
vampirevape.co.uk,Velo Pouches,velo nicotine pouches,https://vapeonlinestore.co.uk/products/velo-nicotine-pouches,1.0,high,https://www.vampirevape.co.uk/velo-nicotine-pouches-crispy-peppermint-20pk
vampirevape.co.uk,Velo Pouches Mini,velo nicotine pouches,https://vapeonlinestore.co.uk/products/velo-nicotine-pouches,1.0,reviewed,https://www.vampirevape.co.uk/velo-nicotine-pouches-mini-purple-grape-20pk
vampirevape.co.uk,vaporesso xros pro 2 vape pod kit,vaporesso xros pro 2 pod vape kit,https://vapeonlinestore.co.uk/products/vaporesso-xros-pro-2,1.0,high,https://www.vampirevape.co.uk/vaporesso-xros-pro-2-vape-pod-kit
vampirevape.co.uk,vaporesso xros corex 3.0 mesh replacement pods - 4pk,vaporesso xros corex 3.0 replacement pods,https://vapeonlinestore.co.uk/products/vaporesso-xros-corex-3-0-replacement-pods,1.0,high,https://www.vampirevape.co.uk/vaporesso-xros-corex-3-0-mesh-replacement-pods-4pk
vampirevape.co.uk,ske crystal cl2000 prefilled pod vape kit,ske crystal cl2000 prefilled pod kit,https://vapeonlinestore.co.uk/products/ske-crystal-cl2000,1.0,high,https://www.vampirevape.co.uk/ske-crystal-cl2000-prefilled-pod-vape-kit
vampirevape.co.uk,ske crystal cl2000 prefilled pods,ske cl2000 refill pods,https://vapeonlinestore.co.uk/products/ske-cl2000-pods,1.0,high,https://www.vampirevape.co.uk/ske-crystal-cl2000-prefilled-pods
vampirevape.co.uk,oxva xlim pro 3 vape pod kit,oxva xlim pro 3 pod kit,https://vapeonlinestore.co.uk/products/oxva-xlim-pro-3,1.0,high,https://www.vampirevape.co.uk/oxva-xlim-pro-3-vape-pod-kit
vampirevape.co.uk,oxva xlim 3 ultra vape pod kit,oxva xlim 3 ultra kit,https://vapeonlinestore.co.uk/products/oxva-xlim-3-ultra-kit,1.0,high,https://www.vampirevape.co.uk/oxva-xlim-3-ultra-vape-pod-kit
vampirevape.co.uk,dojo blast 2000 go v2 prefilled vape kit bundle,vaporesso dojo blast 2000 go puffs pod kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-pod-kit,1.0,reviewed,https://www.vampirevape.co.uk/dojo-blast-2000-go-v2-prefilled-vape-kit-bundle
vampirevape.co.uk,voopoo drag s3 vape kit,voopoo drag s3 vape kit,https://vapeonlinestore.co.uk/products/voopoo-drag-s3-vape-kit,1.0,high,https://www.vampirevape.co.uk/voopoo-drag-s3-vape-pod-kit
vampirevape.co.uk,vampire 10k prefilled pod kit,vampire vape 10k prefilled pod kit,https://vapeonlinestore.co.uk/products/vampire-vape-10k,1.0,high,https://www.vampirevape.co.uk/vampire-vape-10k-prefilled-pod-kit
vampirevape.co.uk,vampire 10k prefilled pods,vampire vape 10k prefilled pods,https://vapeonlinestore.co.uk/products/vampire-vape-10k-pods,1.0,high,https://www.vampirevape.co.uk/vampire-vape-10k-prefilled-pods
vampirevape.co.uk,Hayati Pouches,hayati nicotine pouches,https://vapeonlinestore.co.uk/products/hayati-nicotine-pouches,1.0,high,https://www.vampirevape.co.uk/hayati-nicotine-pouches-coffee-20pk
vampirevape.co.uk,uwell caliburn g4 pro koko vape pod kit,uwell caliburn g4 pro koko pod vape kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-g4-pro-koko,1.0,high,https://www.vampirevape.co.uk/uwell-caliburn-g4-pro-koko-vape-pod-kit
vampirevape.co.uk,uwell caliburn g4 classic vape pod kit,uwell caliburn g4 classic vape pod kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-g4-classic,1.0,high,https://www.vampirevape.co.uk/uwell-caliburn-g4-classic-vape-pod-kit
vampirevape.co.uk,smok novo classy vape pod kit,smok novo classy pod vape kit,https://vapeonlinestore.co.uk/products/smok-novo-classy-pod-vape-kit,1.0,high,https://www.vampirevape.co.uk/smok-novo-classy-vape-pod-kit
vampirevape.co.uk,elfbar joinone 15k prefilled pod kit,elf bar joinone 15 classic prefilled pod kit + free pod,https://vapeonlinestore.co.uk/products/elf-bar-joinone15-classic,1.0,reviewed,https://www.vampirevape.co.uk/elfbar-joinone-15-classic-prefilled-kit
vampirevape.co.uk,titan pro 15k prefilled starter kit,titan pro 15k puffs prefilled pod kit,https://vapeonlinestore.co.uk/products/titan-pro-15k,1.0,high,https://www.vampirevape.co.uk/titan-pro-prefilled-starter-kit
vampirevape.co.uk,titan pro 15k prefilled pods,titan pro 15k refill pod,https://vapeonlinestore.co.uk/products/titan-pro-15k-refill-pod,1.0,high,https://www.vampirevape.co.uk/titan-pro-refill-pods
vampirevape.co.uk,innokin kwik 35k prefilled pod kit,innokin kwik 35k prefilled pod kit,https://vapeonlinestore.co.uk/products/innokin-kwik-35k,1.0,high,https://www.vampirevape.co.uk/innokin-kwik-35k-prefilled-pod-kit
vampirevape.co.uk,innokin kwik 35k prefilled pods - 2pk,innokin kwik 35k prefilled pods,https://vapeonlinestore.co.uk/products/innokin-kwik-35k-pods,1.0,high,https://www.vampirevape.co.uk/innokin-kwik-35k-prefilled-pods-2pk
vampirevape.co.uk,double drip 10k bundle,double drip 10k prefilled pod kit,https://vapeonlinestore.co.uk/products/double-drip-10k,1.0,reviewed,https://www.vampirevape.co.uk/double-drip-10k-bundle
vampirevape.co.uk,vaporesso armour ultra vape kit,vaporesso armour ultra vape kit,https://vapeonlinestore.co.uk/products/vaporesso-armour-ultra-vape,1.0,high,https://www.vampirevape.co.uk/vaporesso-armour-ultra-vape-kit
vampirevape.co.uk,vaporesso armour ultra vape mod,vaporesso armour ultra vape kit,https://vapeonlinestore.co.uk/products/vaporesso-armour-ultra-vape,1.0,high,https://www.vampirevape.co.uk/vaporesso-armour-ultra-vape-mod
vampirevape.co.uk,elfbar elfx mega vape pod kit,elf bar elfx mega pod vape kit,https://vapeonlinestore.co.uk/products/elf-bar-elfx-mega,1.0,high,https://www.vampirevape.co.uk/elfbar-elfx-mega-kit
vampirevape.co.uk,vaporesso xros 5 nano vape pod kit,vaporesso xros 5 nano pod kit,https://vapeonlinestore.co.uk/products/vaporesso-xros-5-nano,1.0,high,https://www.vampirevape.co.uk/vaporesso-xros-5-nano-vape-pod-kit
vampirevape.co.uk,voopoo argus p3 vape pod kit,voopoo argus p3 vape kit,https://vapeonlinestore.co.uk/products/voopoo-argus-p3-vape-kit,1.0,high,https://www.vampirevape.co.uk/voopoo-argus-p3-vape-pod-kit
vampirevape.co.uk,aspire magnum replacement pods - 2pk,aspire magnum replacement pods (2-pack),https://vapeonlinestore.co.uk/products/aspire-magnum-replacement-pods,1.0,high,https://www.vampirevape.co.uk/aspire-magnum-replacement-pods-2pk
vampirevape.co.uk,dojo blast 30k pro prefilled vape kit,vaporesso dojo blast 30k pro pod kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-30k-pro-pod-kit,1.0,high,https://www.vampirevape.co.uk/dojo-blast-30k-pro-prefilled-vape-kit
vampirevape.co.uk,vaporesso luxe x3 vape kit,Vaporesso Luxe X Pod Kit,https://vapeonlinestore.co.uk/products/vaporesso-luxe-x-pod-kit,1.0,high,https://www.vampirevape.co.uk/vaporesso-luxe-x3-kit
vampirevape.co.uk,innokin klypse v2 replacement pods - 3pk,innokin klypse v2 replacement pods,https://vapeonlinestore.co.uk/products/innokin-klypse-v2-pods,1.0,high,https://www.vampirevape.co.uk/innokin-klypse-v2-replacement-pods-3pk
vampirevape.co.uk,innokin klypse plus vape pod kit,innokin klypse plus vape pod kit,https://vapeonlinestore.co.uk/products/innokin-klypse-plus-pod-kit,1.0,high,https://www.vampirevape.co.uk/innokin-klypse-plus-vape-pod-kit
vampirevape.co.uk,geek vape aegis force replacement pods - 2pk,geekvape aegis force replacement pods,https://vapeonlinestore.co.uk/products/geekvape-aegis-force-pods,1.0,high,https://www.vampirevape.co.uk/geek-vape-aegis-force-replacement-pods-2pk
vampirevape.co.uk,geek vape aegis force vape kit,geekvape aegis force vape kit,https://vapeonlinestore.co.uk/products/geekvape-aegis-force-vape-kit,1.0,high,https://www.vampirevape.co.uk/geek-vape-aegis-force-vape-kit
vampirevape.co.uk,aspire gotek x replacement pods - 2pk,aspire gotek x replacement pods pack of 2,https://vapeonlinestore.co.uk/products/aspire-gotek-x-replacement-pods,1.0,high,https://www.vampirevape.co.uk/aspire-gotek-replacement-pods-2pk
vampirevape.co.uk,uwell caliburn g5 lite vape pod kit,uwell caliburn g5 lite pod vape kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-g5-lite,1.0,high,https://www.vampirevape.co.uk/uwell-caliburn-g5-lite-vape-pod-kit
vampirevape.co.uk,smok novo 6 vape pod kit,smok novo 6 pod vape kit,https://vapeonlinestore.co.uk/products/smok-novo-6-pod-kit,1.0,high,https://www.vampirevape.co.uk/smok-novo-6-vape-pod-kit
vampirevape.co.uk,smok novo 6 ultra vape pod kit,smok novo 6 ultra vape kit,https://vapeonlinestore.co.uk/products/smok-novo-6-ultra-vape-kit,1.0,high,https://www.vampirevape.co.uk/smok-novo-6-ultra-vape-pod-kit
vampirevape.co.uk,uwell caliburn g5 lite se vape pod kit,uwell caliburn g5 lite se vape kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-g5-lite-se-vape-kit,1.0,high,https://www.vampirevape.co.uk/uwell-caliburn-g5-lite-se-vape-pod-kit
vampirevape.co.uk,voopoo vinci s vape pod kit,voopoo vinci s vape pod kit,https://vapeonlinestore.co.uk/products/voopoo-vinci-s-vape-pod-kit,1.0,high,https://www.vampirevape.co.uk/voopoo-vinci-s-vape-pod-kit
vampirevape.co.uk,Vampire Vape Max 10Ml Nic Salt E-Liquid,vampire vape max 10ml nic salts,https://vapeonlinestore.co.uk/products/vampire-vape-max-10ml,1.0,high,https://www.vampirevape.co.uk/vampire-vape-max-banana-ice-10ml-nic-salt-e-liquid
vampirevape.co.uk,oxva xlim go lite vape pod kit,oxva xlim go lite pod kit,https://vapeonlinestore.co.uk/products/oxva-xlim-go-lite-pod-kit,1.0,high,https://www.vampirevape.co.uk/oxva-xlim-go-lite-kit
vampirevape.co.uk,voopoo drag 6 vape kit,voopoo drag 6 vape kit,https://vapeonlinestore.co.uk/products/voopoo-drag-6-vape-kit,1.0,high,https://www.vampirevape.co.uk/voopoo-drag-6-kit
vampirevape.co.uk,voopoo drag 6 vape mod,voopoo drag 6 vape kit,https://vapeonlinestore.co.uk/products/voopoo-drag-6-vape-kit,1.0,high,https://www.vampirevape.co.uk/voopoo-drag-6-mod
vampirevape.co.uk,vaporesso vibe se 2 kit,vaporesso vibe se 2 pod kit,https://vapeonlinestore.co.uk/products/vaporesso-vibe-se-2-pod-kit,1.0,high,https://www.vampirevape.co.uk/vaporesso-vibe-se-2-kit
vampirevape.co.uk,elfbar elfx 2 vape pod kit,elf bar elfx 2 pod kit,https://vapeonlinestore.co.uk/products/elf-bar-elfx-2,1.0,high,https://www.vampirevape.co.uk/elfbar-elfx-2-0-pod-kit
vampirevape.co.uk,aspire loomix vape pod kit,aspire loomix vape pod kit,https://vapeonlinestore.co.uk/products/aspire-loomix-pod-kit,1.0,reviewed,https://www.vampirevape.co.uk/aspire-loomix-vape-pod-kit
vampirevape.co.uk,Nordic Spirit Pouches Strong,nordic spirit nicotine pouches,https://vapeonlinestore.co.uk/products/nordic-spirit-nicotine-pouches,1.0,reviewed,https://www.vampirevape.co.uk/nordic-spirit-nicotine-pouches-icy-peppermint-extra-strong-20pk
vampirevape.co.uk,aspire loomix replacement pods - 2pk,aspire loomix replacement pods,https://vapeonlinestore.co.uk/products/aspire-loomix-pods,1.0,high,https://www.vampirevape.co.uk/aspire-loomix-replacement-pods-2pk
vampirevape.co.uk,elfbar plus 12 prefilled vape kit,elf bar plus 12000 prefilled pod kit,https://vapeonlinestore.co.uk/products/elf-bar-plus-12000,1.0,reviewed,https://www.vampirevape.co.uk/elfbar-plus-12-prefilled-vape-kit
vampirevape.co.uk,elfbar plus 12 prefilled pod + refill,elf bar plus 12000 prefilled pod kit,https://vapeonlinestore.co.uk/products/elf-bar-plus-12000,1.0,reviewed,https://www.vampirevape.co.uk/elfbar-plus-12-prefilled-pod-refill
vampirevape.co.uk,smok nord 6 vape kit,smok nord 6 vape kit,https://vapeonlinestore.co.uk/products/smok-nord-6-vape-kit,1.0,high,https://www.vampirevape.co.uk/smok-nord-6-vape-kit
vampirevape.co.uk,smok rpm4 meshed coils - 5pk,smok rpm 4 meshed coils,https://vapeonlinestore.co.uk/products/smok-rpm-4-coils,1.0,high,https://www.vampirevape.co.uk/smok-rpm4-meshed-coils-5pk
vampirevape.co.uk,sinowatt battery - 30sp 18650 (3000mah 15a),sinowatt 30sp 18650 3000mah 15a rechargeable battery,https://vapeonlinestore.co.uk/products/sinowatt-30sp-18650-3000mah-15a-rechargeable-battery,1.0,high,https://www.vampirevape.co.uk/sinowatt-battery-30sp-18650-3000mah-15a
vampirevape.co.uk,voopoo argus g4 vape pod kit,voopoo argus g4 vape kit,https://vapeonlinestore.co.uk/products/voopoo-argus-g4-vape-kit,1.0,high,https://www.vampirevape.co.uk/voopoo-argus-g4-kit
vampirevape.co.uk,voopoo argus g4 mini kit,voopoo argus g4 mini vape kit,https://vapeonlinestore.co.uk/products/voopoo-argus-g4-mini-vape-kit,1.0,high,https://www.vampirevape.co.uk/voopoo-argus-g4-mini-kit
vampirevape.co.uk,uwell caliburn g5 vape pod kit,uwell caliburn g5 pod vape kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-g5-pod-kit,1.0,high,https://www.vampirevape.co.uk/uwell-caliburn-g5-kit
vampirevape.co.uk,pablo silver nicotine pouches - 10mg - 20pk,pablo silver edition nicotine pouches,https://vapeonlinestore.co.uk/products/pablo-silver-edition-nicotine-pouches,1.0,high,https://www.vampirevape.co.uk/pablo-silver-nicotine-pouches-10mg-20pk
vampirevape.co.uk,oxva nexlim 2 vape kit,oxva nexlim 2 vape kit,https://vapeonlinestore.co.uk/products/oxva-nexlim-2-vape-kit,1.0,high,https://www.vampirevape.co.uk/oxva-nexlim-2-vape-kit
vampirevape.co.uk,oxva nexlim 2 mini vape pod kit,oxva nexlim 2 mini vape kit,https://vapeonlinestore.co.uk/products/oxva-nexlim-2-mini-vape-kit,1.0,high,https://www.vampirevape.co.uk/oxva-nexlim-2-mini-vape-kit
vampirevape.co.uk,geek vape sonder q3 vape kit,geekvape sonder q3 pod vape kit,https://vapeonlinestore.co.uk/products/geekvape-sonder-q3-vape-kit,1.0,high,https://www.vampirevape.co.uk/geek-vape-sonder-q3-vape-kit
vampirevape.co.uk,oxva nexlim v2 replacement pods - 3pk,oxva nexlim replacement pods pack of 3,https://vapeonlinestore.co.uk/products/oxva-nexlim-replacement-pods,1.0,reviewed,https://www.vampirevape.co.uk/oxva-nexlim-v2-replacement-pods-3pk
vampirevape.co.uk,geek vape aegis mini 5 vape kit,geekvape aegis mini 5 vape kit,https://vapeonlinestore.co.uk/products/geekvape-aegis-mini-5,1.0,high,https://www.vampirevape.co.uk/geek-vape-aegis-mini-5-vape-kit
vampirevape.co.uk,geek vape aegis mini 5 vape mod,geekvape aegis mini 5 vape kit,https://vapeonlinestore.co.uk/products/geekvape-aegis-mini-5,1.0,high,https://www.vampirevape.co.uk/geek-vape-aegis-mini-5-vape-mod
vampirevape.co.uk,vaporesso xros mini retro vape kit,vaporesso xros mini retro pod kit,https://vapeonlinestore.co.uk/products/vaporesso-xros-mini-retro-pod-kit,1.0,high,https://www.vampirevape.co.uk/vaporesso-xros-mini-retro-vape-kit
vampirevape.co.uk,vaporesso xros 6 mini vape kit,vaporesso xros 6 mini pod vape kit,https://vapeonlinestore.co.uk/products/vaporesso-xros-6-mini-pod-kit,1.0,high,https://www.vampirevape.co.uk/vaporesso-xros-6-mini-vape-kit
vampirevape.co.uk,vaporesso xros 6 vape kit,vaporesso xros 6 pod vape kit,https://vapeonlinestore.co.uk/products/vaporesso-xros-6-pod-kit,1.0,high,https://www.vampirevape.co.uk/vaporesso-xros-6-vape-kit
vampirevape.co.uk,dojo blast 10k prefilled vape pod - 10mg,Vaporesso Dojo Blast 10000 Prefilled Pods,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-10k-pods,1.0,reviewed,https://www.vampirevape.co.uk/dojo-blast-10k-prefilled-vape-pod-10mg
vampirevape.co.uk,Pyne Pod Nic Salt 10Ml E-Liquid,pyne pod 10ml nic salts,https://vapeonlinestore.co.uk/products/pyne-pod-10ml,1.0,high,https://www.vampirevape.co.uk/pyne-pod-nic-salt-sakura-grape-10ml-e-liquid
vampirevape.co.uk,oxva vprime 2 pod kit,oxva vprime 2 pod kit,https://vapeonlinestore.co.uk/products/oxva-vprime-2,1.0,high,https://www.vampirevape.co.uk/oxva-vprime-2-pod-kit
vampirevape.co.uk,dojo blast 7k fresh prefilled pod kit,vaporesso dojo blast 7k fresh prefilled pod kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-7k-fresh,1.0,reviewed,https://www.vampirevape.co.uk/dojo-blast-7k-fresh-prefilled-pod-kit
vampirevape.co.uk,dojo blast 10k fresh prefilled pod kit,Vaporesso Dojo Blast 10000 Prefilled Pods Vape Kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-10k,1.0,reviewed,https://www.vampirevape.co.uk/dojo-blast-10k-fresh-prefilled-pod-kit
vampirevape.co.uk,dojo blast 10k fresh prefilled pod,Vaporesso Dojo Blast 10000 Prefilled Pods,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-10k-pods,1.0,reviewed,https://www.vampirevape.co.uk/dojo-blast-10k-fresh-prefilled-pod
vampirevape.co.uk,geek vape u replacement pods - 3pk,geekvape u replacement pods pack of 3,https://vapeonlinestore.co.uk/products/geekvape-u-replacement-pods,0.9,high,https://www.vampirevape.co.uk/geek-vape-u-replacement-pods-3pk
vampirevape.co.uk,geek vape q replacement pods - 3pk,geekvape q replacement pods pack of 3,https://vapeonlinestore.co.uk/products/geekvape-q-replacement-pods,0.9,high,https://www.vampirevape.co.uk/geek-vape-q-replacement-pods-3pk
vampirevape.co.uk,Refill Pods,Refill Pods,https://vapeonlinestore.co.uk/products/smok-tech247-replacement-pods,0.9,high,https://www.vampirevape.co.uk/smok-tech247-empty-replacement-pod-2pk
vampirevape.co.uk,geek vape j replacement pods - 2pk,geekvape j 2ml replacement pods pack of 2,https://vapeonlinestore.co.uk/products/geekvape-j-2ml-replacement-pods,0.9,high,https://www.vampirevape.co.uk/geek-vape-j-replacement-pods-2pk
vampirevape.co.uk,dojo blast 2000 go prefilled transparent pod and refill,vaporesso dojo blast 2000 go prefilled replacement pods,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-prefilled-replacement-pods,0.88,high,https://www.vampirevape.co.uk/dojo-blast-2000-go-prefilled-transparent-pod-and-refill
vampirevape.co.uk,dojo blast 2000 go transparent prefilled vape kit,vaporesso dojo blast 2000 go puffs pod kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-pod-kit,0.88,high,https://www.vampirevape.co.uk/dojo-blast-2000-go-transparent-prefilled-vape-kit
vampirevape.co.uk,innokin endura t18 ii kit-blue,innokin endura t18ii vape kit,https://vapeonlinestore.co.uk/products/innokin-vape-pen-kit-t18-ll,0.85,high,https://www.vampirevape.co.uk/innokin-endura-t18-ii-kit-blue
vampirevape.co.uk,innokin endura t18 ii vape pen kit,innokin endura t18ii vape kit,https://vapeonlinestore.co.uk/products/innokin-vape-pen-kit-t18-ll,0.85,high,https://www.vampirevape.co.uk/innokin-endura-t18-ii-vape-pen-kit
